Price,Size,Bedrooms,Year_built,Age,Lot_size,Bathrooms,Distance_to_city_center,Garage
595000.0,1480,3,1928,98,5000,2.0,1.0,0
332000.0,2270,3,1977,49,8876,2.25,9.524183024107444,0
155000.0,1250,3,1949,77,6250,1.0,7.289465427693978,0
400000.0,1930,5,1962,64,9747,2.0,9.943430329578955,1
349000.0,1700,4,1981,45,7800,1.75,1.0,1
529000.0,1590,3,1944,82,6420,1.0,12.549124114342181,1
405000.0,1880,5,1963,63,10000,1.75,6.581231115534479,0
635200.0,1640,4,1921,105,4240,1.75,9.172548450212549,1
540000.0,2600,3,1940,86,5085,1.5,2.897282218623407,0
402000.0,710,2,1943,83,1173,1.0,7.072921715187709,1
3100000.0,6980,6,1999,27,15682,4.25,4.976153310479032,1
329932.0,1460,3,1971,55,5040,1.5,4.136693117912585,1
300000.0,2080,3,1989,37,9827,2.5,12.707494061600357,1
525000.0,2630,5,2003,23,9216,2.5,6.271152797709959,0
2750000.0,4430,4,1952,74,21000,3.25,9.852298619539168,0
602500.0,2760,4,1999,27,6850,2.5,8.980203192066263,1
400000.0,1670,4,1955,71,12056,2.0,8.898245663917814,1
445000.0,1990,4,1944,82,4725,1.75,6.39625671543073,0
525000.0,2600,3,1989,37,5238,3.0,7.142483007398676,0
395000.0,1320,2,1909,117,1824,1.0,12.575046755714826,1
510000.0,2240,3,1929,97,3800,1.5,5.587143608899243,1
723000.0,1960,4,1959,67,8680,2.25,7.339297140144902,1
503000.0,2590,3,1988,38,108900,2.0,29.931963188022838,1
672500.0,2620,4,2000,26,6707,2.75,9.65797779887395,1
860000.0,2770,3,1991,35,9136,2.5,10.38829091668114,1
475300.0,2110,3,1924,102,10005,1.0,8.917190666087553,1
295000.0,2290,4,2001,25,4539,2.5,2.4787852618085493,1
1425000.0,4960,4,1909,117,6000,4.25,11.10029459690329,1
250000.0,1110,2,1951,75,26051,1.0,6.771163820943936,0
658000.0,3310,4,2008,18,6166,2.75,7.1411063957171,1
83000.0,900,2,1918,108,8580,1.0,4.453172449941926,1
685000.0,1940,3,1960,66,7313,1.75,6.270184960221022,0
210000.0,1590,3,1986,40,7617,1.75,7.509687230910441,0
650880.0,2930,3,2008,18,6050,2.5,7.17407164635082,1
350000.0,2040,4,2011,15,22653,2.5,10.796362262705854,1
305000.0,1000,2,2006,20,905,2.25,10.02213380717594,0
645000.0,1730,3,2008,18,1229,3.25,6.606402904541939,0
385000.0,1220,3,1901,125,4800,1.0,5.227530094128054,0
860000.0,3060,3,1983,43,12095,2.25,10.311261504865072,0
395000.0,2910,4,2002,24,5000,2.5,9.568411466773922,1
260000.0,1050,3,1980,46,5850,1.75,2.4871765545890225,1
196440.0,1560,3,1992,34,7352,2.0,8.262600209549573,1
425000.0,1680,3,1900,126,3000,1.75,7.703518226932695,1
2400000.0,4140,4,1977,49,20734,3.25,8.254109489920022,1
369000.0,1550,3,1959,67,8509,2.0,10.828920439934858,1
1385000.0,5700,6,1977,49,20000,2.75,8.54983323890242,1
349900.0,2200,3,1990,36,7278,2.5,6.832329360414628,0
650000.0,1740,2,1994,32,2500,2.5,4.9807845271483915,1
299950.0,1210,3,1955,71,9525,1.0,6.951737142744403,1
625000.0,4240,4,1989,37,25639,3.25,6.838974739314395,1
190000.0,1590,3,1978,48,11745,2.25,3.0288473522171167,1
715000.0,3420,4,1947,79,7200,1.75,11.223515189674917,1
659000.0,3190,4,1946,80,11375,2.5,4.7341159550450165,1
490000.0,1920,3,1947,79,5405,1.75,3.106822951631078,0
415000.0,1340,2,2004,22,4664,1.75,1.0,1
750000.0,1700,3,1947,79,8400,1.75,4.763114756931493,1
700000.0,2310,4,1927,99,3570,2.5,1.7447306197775054,1
425000.0,1510,3,1989,37,44000,1.75,18.72604548040911,1
642000.0,2670,3,1987,39,10082,2.5,10.045851268027903,0
655000.0,2060,4,1983,43,8470,2.25,4.629548964466829,1
1365000.0,2090,3,1928,98,6000,2.5,12.957307416032926,0
458000.0,3090,5,1957,69,23265,2.5,12.598296460974781,1
330000.0,1240,2,2007,19,1546,2.5,4.334705849474132,0
384950.0,1860,3,2000,26,3690,2.5,1.0,1
560000.0,2000,3,1953,73,7350,1.5,13.342827717772224,0
950000.0,2500,4,1970,56,92347,1.75,19.300682599709212,1
465000.0,1820,4,1977,49,20349,2.25,4.1336037591293255,1
425000.0,1820,3,1974,52,8058,2.25,9.67931129602892,1
315000.0,1060,3,1981,45,5750,2.0,13.46925721901782,0
530000.0,1950,3,1988,38,9906,2.5,11.134018455531555,1
399000.0,940,2,1911,115,4800,1.0,7.6517273601570786,1
168000.0,1220,2,1976,50,3568,1.5,7.4978630249958576,0
1886700.0,4180,5,2004,22,17935,3.5,11.147246676340924,1
374000.0,1200,3,1971,55,9800,1.0,9.236785769360296,1
740000.0,3990,5,1937,89,18897,3.75,9.622974271908127,1
280000.0,1880,2,1919,107,7560,1.0,6.824603311855629,1
322000.0,2280,4,1994,32,7200,2.5,6.252220616301432,0
459900.0,2580,3,1951,75,11000,1.75,4.938106233399971,0
750000.0,2600,4,1976,50,4674,2.75,5.092774769399678,1
1256500.0,3150,4,1966,60,13700,2.5,2.661129557413844,0
3710000.0,5550,4,2000,26,28078,3.5,10.32058111961575,1
427000.0,2220,5,1973,53,4000,2.75,2.8342266785472474,1
800000.0,1730,2,1947,79,31491,2.25,7.987432048352687,1
735000.0,2840,4,1931,95,4120,3.0,6.363682453460435,1
642000.0,2560,4,1992,34,8780,2.5,10.932006859033798,1
240000.0,1330,3,1900,126,6000,2.0,8.95494981800694,0
645500.0,1890,2,1909,117,5202,1.0,1.3288981891304692,0
840000.0,4290,7,1982,44,37607,4.5,9.552515590288987,1
475000.0,1540,2,1983,43,54450,2.0,18.71231356396465,0
568000.0,2340,4,1966,60,50233,2.0,12.09913781938507,1
325000.0,2180,3,1961,65,10230,1.75,6.372100550008925,0
825500.0,2780,3,2009,17,11964,2.5,9.042956297073655,0
499431.0,2620,4,2013,13,6019,2.75,3.2987666354090943,1
919204.0,3760,4,2014,12,5000,3.5,6.31612651843788,1
545000.0,2720,4,2012,14,4738,2.5,1.9455235152453865,1
660000.0,2675,3,1984,42,40910,2.25,11.377897068146359,1
538888.0,2080,5,1987,39,13189,2.75,8.597145802427612,1
693000.0,2460,3,1996,30,12028,2.5,2.6266187994049917,1
289950.0,1960,3,2004,22,3480,2.5,7.017424213881196,1
587000.0,2550,4,1992,34,6256,2.5,6.192286603219956,1
615000.0,1760,3,2014,12,1146,2.25,6.886669863251443,1
459000.0,1620,3,1974,52,7330,1.75,7.137742402193984,0
243000.0,1790,3,1960,66,12000,1.75,11.492421289921534,1
1505000.0,3480,4,1926,100,7232,3.5,6.822073507943721,1
660000.0,2780,4,1978,48,9900,1.75,5.691783376624242,1
1595000.0,3640,5,1982,44,8239,3.0,7.014692509096852,0
250000.0,750,1,1918,108,4000,1.0,7.429894087109163,0
315000.0,960,3,1952,74,6634,1.0,6.473380210977114,1
404000.0,2030,3,1963,63,8880,1.5,6.897775073611647,1
559900.0,2930,3,2004,22,5569,2.75,4.007824936579733,0
285000.0,1380,2,2011,15,1073,2.5,3.2258972473471554,0
500000.0,1720,3,1941,85,5525,2.0,1.8971841846009196,1
380000.0,1210,2,1950,76,4800,1.0,11.208730229560818,1
469000.0,950,3,1948,78,4250,1.0,2.1184102938261447,0
405000.0,1710,2,1920,106,4234,1.75,3.768084406612278,1
439900.0,1410,2,1909,117,12282,2.0,5.301178203292408,0
525000.0,2910,4,2006,20,7631,2.5,9.210973130833324,1
580000.0,2220,4,1988,38,7064,2.5,5.5279509651239165,1
1250000.0,3160,5,1972,54,13238,3.25,11.390826218021202,1
275000.0,1380,3,2008,18,4500,2.0,3.8795281272683946,1
629000.0,1760,3,1920,106,5000,2.0,6.836982486671406,0
395000.0,730,1,1911,115,3000,1.0,3.0939588402207274,0
965000.0,2460,4,1938,88,5000,2.5,12.435447383320165,1
820000.0,2160,3,1960,66,6272,1.75,2.691604742911462,0
661000.0,1990,4,1932,94,4600,2.25,6.849462130681083,1
789000.0,3740,3,1991,35,39640,3.0,14.829330642796297,1
668500.0,2710,4,1999,27,5500,2.5,7.341397292354494,1
350000.0,2680,3,1990,36,7836,2.5,6.011337023366875,0
250000.0,1850,4,1978,48,7560,2.0,6.122537900799722,0
725995.0,3190,4,2001,25,7869,2.5,6.705234415937329,1
1000000.0,2730,3,1998,28,5832,2.5,5.725393995114534,0
686000.0,1840,3,1961,65,9990,1.5,9.88963735038473,0
665000.0,2720,4,1987,39,10000,2.5,13.631569004774054,0
1965221.0,4370,4,2003,23,8510,3.5,5.029524644976499,1
653000.0,2290,3,2006,20,3475,2.5,1.5855910612627664,0
430000.0,990,2,1947,79,4802,1.0,5.695553854946235,1
305000.0,1140,2,1988,38,2980,1.5,13.335128012962956,1
809000.0,1840,4,1917,109,4337,1.5,3.4563762960908075,1
440150.0,1110,2,1947,79,6800,1.0,11.277350416332203,1
615000.0,2150,4,1985,41,9070,2.5,11.847102442229321,1
1035000.0,2230,3,2003,23,5750,2.5,4.489235274876016,1
455000.0,1170,2,1941,85,6000,1.0,7.906949237555827,0
635000.0,1960,3,1940,86,7200,2.5,11.325189869385614,1
675000.0,2610,3,1988,38,9002,2.25,5.663016777037539,1
316000.0,2130,3,1987,39,8721,2.25,6.133458919692915,1
955000.0,3020,3,1969,57,43560,2.25,11.966957258154068,0
985000.0,1670,3,1912,114,5400,1.75,3.0357298079213995,1
465500.0,1890,3,1965,61,7004,1.75,4.452967364801979,1
305000.0,950,3,1950,76,13475,1.0,4.023179199713231,0
645000.0,2430,4,1963,63,14400,2.5,7.9822504047776786,1
730000.0,2360,4,1939,87,6000,2.0,3.890080306824075,1
366000.0,1510,3,1967,59,8301,1.75,7.361557735372243,1
290000.0,2080,3,2002,24,4828,2.5,1.297913061389118,1
472500.0,1750,3,1982,44,15500,2.0,9.092640696643372,0
550000.0,1810,3,1925,101,4064,2.0,8.313386884826773,1
410000.0,1790,4,1969,57,11875,1.75,1.393793072285634,1
440000.0,2340,4,1967,59,11034,2.75,8.328969709542715,1
535000.0,1690,3,1984,42,9626,2.5,10.608206977419876,1
300000.0,2070,4,2003,23,7476,2.5,2.866276943926384,0
432500.0,2240,3,2002,24,6396,2.5,11.29691716051311,1
870000.0,4500,4,1980,46,21780,3.0,10.613057028098135,1
492000.0,2770,3,1978,48,39927,1.75,10.870364432724774,1
199950.0,1010,3,1969,57,7245,1.0,6.281692767026882,1
439800.0,1120,3,1956,70,6900,1.5,8.054980737565167,1
320000.0,3020,5,1978,48,21441,2.5,9.516216174237234,1
687000.0,4400,4,1993,33,186846,3.25,43.985467977339106,1
345000.0,1990,3,1963,63,5650,1.75,3.3679792207619013,0
274950.0,1450,3,1958,68,8820,1.0,7.272082472108234,0
270000.0,1920,4,1998,28,8497,2.5,2.458256509285059,1
342000.0,1175,2,2005,21,1366,2.5,4.939521815953899,1
327000.0,1320,3,1970,56,13200,1.5,4.9282770756056316,0
610000.0,3990,5,1962,64,3839,2.5,3.561210172230701,1
455000.0,1140,2,1947,79,5720,1.0,9.852279525631312,0
540000.0,1720,4,1925,101,4240,1.75,9.121930361782807,1
411000.0,2150,4,1976,50,9915,2.75,8.81041436272153,1
544000.0,1790,3,1910,116,8203,1.5,3.3636617059822633,0
802000.0,2210,2,2003,23,6327,2.5,5.316174650915594,0
568500.0,2180,3,1981,45,7519,2.75,10.14309309993755,0
391000.0,1410,3,2004,22,1290,2.25,5.683150740919714,1
298000.0,1950,3,2010,16,3600,2.5,12.677988619945083,1
400000.0,1495,3,2006,20,936,2.5,6.367153518183115,1
425000.0,1660,3,1979,47,6000,2.25,6.7761473494700954,0
328500.0,1950,3,1990,36,8130,2.5,5.698650607392495,1
650000.0,2550,5,1902,124,5040,2.75,6.408622714346847,1
850000.0,1370,3,1911,115,3850,1.75,5.312590490858367,0
930000.0,2200,4,1908,118,4000,2.5,7.924326030065771,1
530000.0,1250,3,1942,84,6041,1.75,9.078306950383752,0
495000.0,2220,4,1961,65,8872,2.25,4.416431618476151,1
500000.0,1620,3,1945,81,4200,1.75,1.8463011393266657,0
325000.0,2250,3,1980,46,26337,1.75,4.75878388069011,1
365000.0,1720,3,1990,36,99916,2.5,26.50717398073763,0
471000.0,3030,4,1998,28,9687,2.5,3.6273001814783794,0
223000.0,1030,3,1961,65,9120,1.0,1.0,1
503000.0,2190,3,1999,27,4882,2.5,7.142135813592892,1
230000.0,1440,3,1942,84,5600,2.0,13.598998552298372,1
550000.0,2170,4,1980,46,9600,2.5,6.90178726538032,1
1100000.0,2930,4,1925,101,3200,3.75,8.155472323354925,0
193000.0,1180,3,1960,66,9048,1.5,7.055088075642694,1
590000.0,2360,4,1939,87,57514,4.25,16.206131040426573,1
712500.0,1660,3,1956,70,8797,1.5,9.516629448963306,1
689800.0,2390,3,1942,84,9313,2.75,5.9917763674340465,0
430000.0,1360,3,1924,102,5120,2.0,6.826176942215708,0
785200.0,1840,3,1910,116,3500,2.25,6.665093418588041,1
474900.0,1800,3,1976,50,43647,2.25,11.725128639070853,1
1070000.0,4130,4,2001,25,12320,3.75,10.440127048609568,1
435000.0,2220,3,1988,38,132858,1.75,31.046720729913773,1
941500.0,3490,5,1980,46,9680,3.5,4.6687645215214655,1
312000.0,1830,4,2003,23,5175,2.5,7.64452953071121,1
835000.0,1550,4,1930,96,4000,2.75,3.104596054626888,1
713250.0,2050,3,1951,75,9000,2.0,6.884543472107384,1
440000.0,1230,2,1906,120,6600,1.0,6.29264301006739,1
580135.0,3150,4,2014,12,5886,2.5,9.434886697494735,1
575000.0,3800,3,1976,50,33825,2.25,13.18909469863986,1
613000.0,1350,3,1991,35,3068,2.5,5.538519123764568,0
235000.0,1530,3,1970,56,8700,2.0,9.193298897600862,0
660000.0,2290,3,1953,73,2798,2.5,9.730222647051939,1
280000.0,1480,2,1940,86,15641,1.5,9.801630919055587,1
268000.0,1970,3,1966,60,10270,1.75,7.085057859530142,0
235000.0,720,2,1947,79,4840,1.0,2.0324913029495213,0
390000.0,1080,3,1947,79,7236,2.0,3.2518590107738827,1
654950.0,2790,4,1987,39,45902,2.5,13.264725886935997,1
449500.0,2040,5,1969,57,7488,2.75,4.669063393522151,1
150000.0,1320,3,1959,67,8220,1.0,6.083086091043662,1
440000.0,1680,3,1989,37,57063,2.25,16.58254977469132,1
710000.0,2140,3,1928,98,4923,2.0,7.573678263070192,1
420000.0,1660,3,1981,45,9600,1.75,6.708503665822726,0
312000.0,1540,3,1954,72,5338,2.25,7.527104931478606,1
320000.0,1880,3,1952,74,10758,2.0,7.345023244430361,1
235000.0,1250,3,1959,67,15603,1.0,2.1942003009383857,1
437000.0,2120,5,1913,113,137565,2.0,29.694993818543743,1
545000.0,1810,3,1903,123,3000,1.75,5.167737332835153,1
640000.0,2370,3,1993,33,11172,2.5,3.6053157714766773,1
432000.0,1970,3,2003,23,4036,2.5,7.606986189988613,0
548000.0,2110,3,2001,25,4099,2.5,10.412052497031091,1
830000.0,2080,3,2004,22,10521,3.0,10.76048555509195,0
875000.0,3720,4,1970,56,12384,2.25,6.836471387209376,0
409950.0,1370,2,1944,82,5125,1.75,10.497178410549857,1
695000.0,2961,4,1998,28,12146,2.5,7.875202371606335,1
562100.0,2090,3,1983,43,12112,2.25,6.4111420866458815,1
475000.0,2600,3,1989,37,7210,2.5,4.601792009377181,0
425000.0,1870,3,1978,48,9000,2.25,5.892590940535615,0
600000.0,2620,4,1987,39,9873,2.5,5.810069544376313,1
770000.0,2430,3,1987,39,54059,2.5,16.323048667126464,1
239000.0,1340,3,1968,58,16480,1.75,8.777721943149594,0
295000.0,1170,2,1963,63,10621,1.0,7.133338060460243,1
560000.0,2000,3,1963,63,10182,1.75,8.34721450923905,1
613000.0,2070,5,1967,59,12000,2.5,10.971938824359025,1
960000.0,4590,4,1981,45,9150,3.0,9.678662406323971,1
847000.0,2550,5,1905,121,4623,1.0,1.4699060946502893,1
206000.0,1060,3,1962,64,9600,1.0,1.0,1
253000.0,1220,2,1921,105,5000,1.75,8.80295973371782,1
430000.0,1790,4,1973,53,7203,2.25,2.339963904753737,1
605000.0,2060,3,1947,79,4040,2.0,5.133703794321949,0
425000.0,1140,2,2007,19,1182,2.5,1.7260609218219214,0
720000.0,2870,4,1986,40,12648,2.5,2.1236586872599412,1
375900.0,2550,6,1958,68,33740,1.5,13.372388184614366,1
1298000.0,2790,4,1985,41,10125,3.5,9.30246548090794,1
210000.0,1110,3,1962,64,7962,1.0,4.862868797819841,0
234000.0,940,2,1952,74,5375,1.0,1.0,0
285000.0,2880,3,1958,68,18296,1.75,7.0204666552425525,1
400000.0,1200,3,1962,64,4800,1.5,7.135412016207639,1
718000.0,1030,3,1952,74,4958,1.0,1.5548652936776133,1
174500.0,1240,2,1986,40,2689,2.5,6.087879759337467,0
222400.0,1200,3,1995,31,9566,2.0,6.867270452481013,1
402500.0,2780,3,2009,17,4002,3.25,7.538274498803265,1
250000.0,1765,3,1996,30,7652,2.25,6.88914110524246,1
600000.0,1960,4,1958,68,14242,2.5,4.929193177355334,1
930000.0,2680,2,2006,20,11214,2.5,10.832514504993474,0
272500.0,1410,3,1983,43,7622,2.0,6.0488112809190895,1
363990.0,2240,4,2014,12,3712,2.5,5.660486381470204,0
575000.0,3120,4,2010,16,7644,2.75,3.728996122780412,0
400000.0,1450,3,2009,17,4706,2.25,4.61135324642547,1
427874.0,2340,3,2013,13,5002,3.0,3.345991857919297,1
309000.0,2481,5,2014,12,4045,2.75,5.290161820229731,1
320000.0,1530,3,2013,13,1602,3.25,10.455525440427031,0
390000.0,1250,3,1942,84,7500,2.25,2.3842965712059314,1
299000.0,560,1,1967,59,12120,0.75,2.583315806369776,1
375000.0,2200,4,1955,71,7475,1.75,10.908510982480827,1
240500.0,1460,3,1997,29,10584,1.75,6.488828968544401,0
320000.0,1650,3,1978,48,9380,1.5,4.86878178402025,1
1270000.0,3200,5,1952,74,17204,2.5,11.56051406218823,1
658588.0,2560,3,1986,40,41346,2.25,11.452353380789408,1
270000.0,2080,3,2003,23,4252,2.25,11.328429140640809,1
327500.0,1070,3,1989,37,7140,1.0,8.461777614017807,0
340000.0,2190,3,1978,48,12626,1.75,6.061465775562892,1
200000.0,2060,3,1903,123,15837,1.5,14.639324639796511,0
1025000.0,2640,3,1960,66,8000,1.75,4.782855230989984,0
275000.0,1720,3,1983,43,8755,2.5,8.977286116027921,1
1126000.0,3880,5,1979,47,13885,3.5,8.674877741219476,1
280000.0,960,2,1942,84,4920,1.0,9.889223868196394,1
485000.0,2340,3,1985,41,59058,2.5,21.496133590180555,1
1901000.0,2660,3,1992,34,13367,2.5,7.7694124471973,0
865000.0,2090,3,1947,79,4725,1.75,3.68474638896145,1
532000.0,1820,3,1993,33,4910,2.5,7.3619164288173495,0
364950.0,2310,4,1978,48,8030,2.5,4.572853890743682,1
212500.0,920,3,1977,49,14400,1.0,13.920161742579868,0
135000.0,790,1,1942,84,13062,1.0,8.022005993248213,0
437000.0,1500,2,1942,84,6800,1.75,5.264035346063674,1
390000.0,1240,3,1952,74,11108,1.0,7.775640917594726,1
760000.0,2730,4,1986,40,36183,2.5,8.19522113141091,0
119500.0,1170,3,1980,46,11000,1.0,4.285157884468045,0
2400000.0,3410,5,1912,114,9088,3.25,10.418841723833276,1
837500.0,2700,4,1994,32,9320,2.5,4.893317163085813,0
327500.0,1650,4,1968,58,7800,1.75,3.419267051954182,1
175000.0,670,2,1919,107,2378,1.0,7.085558257581859,1
289950.0,1670,3,1992,34,7757,2.0,10.10851246398899,0
400000.0,1530,3,1986,40,10731,1.75,9.3030599319952,0
219950.0,1500,3,1984,42,7615,2.25,9.51114305741745,0
161700.0,1720,4,1974,52,7200,1.75,4.169614734291617,0
500000.0,2920,5,2003,23,11440,3.0,3.022567999774469,1
465000.0,910,3,1948,78,4500,1.0,10.404000955866461,0
540000.0,1050,3,1925,101,4160,1.0,4.863960483473592,1
525000.0,1540,3,2004,22,7800,2.0,5.807500950634859,1
324950.0,1210,3,1949,77,7440,1.0,10.472582425547174,1
565000.0,2650,5,1961,65,11455,2.5,8.95969002820198,1
760500.0,1990,3,1912,114,3990,2.0,7.165663316244823,1
1100000.0,2660,5,1969,57,8737,2.75,13.242407034703252,1
603500.0,4060,4,1977,49,9734,2.5,5.01624530885957,1
453500.0,2300,5,1967,59,23345,2.5,12.452520384243712,1
583000.0,2630,6,1974,52,16411,2.75,8.453239374691254,1
275000.0,770,2,1948,78,8149,1.0,7.43557683658977,1
875000.0,3790,4,1999,27,10669,2.75,11.719205279237595,1
335000.0,2540,4,1979,47,7210,2.75,7.965507268868871,1
646000.0,2500,4,1978,48,8500,2.25,8.3148882371489,0
392500.0,2150,4,2005,21,7303,2.5,9.678122011929407,0
785000.0,1670,3,1961,65,9600,1.75,5.825141811371344,1
470000.0,1800,3,1956,70,12669,2.0,5.0161709979829805,0
560000.0,2070,3,1996,30,12708,2.5,4.407172417936899,1
519000.0,830,2,1920,106,2820,1.0,1.0,1
746000.0,2370,3,1973,53,9619,2.25,13.092421389820966,1
317000.0,1010,3,1959,67,5400,1.0,2.7703749028349507,0
371000.0,1420,3,1959,67,4500,1.5,5.236239129242684,1
250000.0,2120,4,1960,66,8701,2.0,5.909760100333238,1
532000.0,2020,4,1979,47,7029,1.75,7.328020093427302,1
499950.0,1520,3,2007,19,2208,2.5,7.8888116376178905,0
375000.0,820,2,1922,104,6250,1.0,8.831420465079237,0
640000.0,1690,3,2007,19,1553,2.5,3.5613676842931845,1
400000.0,2260,3,1986,40,11305,2.0,6.759634858640766,1
572000.0,1830,3,1986,40,7897,2.25,7.427139851464899,1
310000.0,1350,3,1995,31,11150,2.0,6.483926621449359,0
989000.0,3280,5,2003,23,4000,3.5,10.622036728059978,1
685000.0,2770,4,1989,37,45514,2.5,15.575724854914753,0
907500.0,2770,4,1987,39,8642,2.5,8.933033358149451,1
427500.0,2460,4,2003,23,5091,2.5,8.006843806002237,1
860000.0,4720,3,1998,28,32467,3.25,15.013821572455976,1
365000.0,1250,2,1947,79,8100,1.0,7.163064676111121,1
250500.0,1710,3,1988,38,7225,2.0,2.5545041561324604,1
411715.0,1840,3,1952,74,5101,1.75,7.219263855257925,1
415000.0,2000,4,1999,27,5962,2.5,4.238329318624513,1
129000.0,650,1,1967,59,15364,1.0,6.48694995475073,0
489000.0,1020,3,1930,96,9072,1.5,8.57349205626528,1
170000.0,1500,2,1950,76,18540,1.0,12.422849214300907,0
418500.0,2060,3,2007,19,4399,2.5,5.943614730208186,0
261000.0,1810,3,1983,43,29308,1.5,11.78809903779689,1
2005000.0,3810,6,1969,57,28176,4.5,15.741844833905715,1
355000.0,1650,2,1947,79,4000,1.75,6.522259538465705,0
742000.0,1540,3,2011,15,704,3.25,12.945849342541184,1
399950.0,2080,3,1959,67,5244,1.5,7.745328936894632,0
791000.0,2430,3,1989,37,5500,2.25,1.0,1
190000.0,1750,5,1943,83,10284,2.0,9.316824863313597,1
229500.0,1770,3,1968,58,33224,1.75,12.788275154648334,0
539000.0,1710,3,2005,21,2300,2.5,9.329258262248237,1
549000.0,2740,4,1991,35,88426,2.25,24.704744053809872,1
545000.0,2730,5,1958,68,17240,2.5,8.03263204804868,1
285000.0,2437,3,2011,15,5136,2.5,2.3543052911319027,0
648000.0,3290,4,2008,18,6203,2.5,5.613530228141924,0
610000.0,2910,4,2012,14,5260,3.5,3.500438637372099,1
767450.0,1630,3,2006,20,7599,2.0,4.778229650585832,0
765000.0,4410,4,2006,20,5104,3.0,7.786535213261828,0
586500.0,1780,3,2006,20,1487,2.5,10.307113513054219,1
520000.0,1540,3,2011,15,1487,3.25,6.481414589468943,1
455000.0,1420,3,2006,20,1189,1.75,1.650150813894447,0
653000.0,2680,3,1979,47,9750,2.5,8.283808004660422,0
279950.0,1750,3,1961,65,9750,2.0,10.539894459936953,0
449950.0,2170,3,2003,23,4912,2.5,4.153051287041853,1
565000.0,2390,3,1977,49,9966,2.75,6.591148499981247,1
620000.0,2400,4,1929,97,5350,2.25,6.114064584187592,1
269000.0,1690,3,1967,59,4250,1.0,3.49530506075328,1
875000.0,3250,3,2001,25,6000,3.5,8.144841301531578,1
630000.0,4610,4,1980,46,40202,3.75,12.677555554176655,1
425000.0,2440,4,1957,69,15349,2.75,9.328397331721083,1
647500.0,1290,3,1916,110,3870,1.75,3.1115234665936997,0
450000.0,2000,4,1916,110,4676,1.0,4.622825099029769,1
440000.0,1050,3,1900,126,7500,1.0,8.667144073483314,1
445000.0,2340,4,2008,18,3784,2.5,4.638300543724699,1
530000.0,2210,4,1968,58,7665,2.25,11.713891553700215,1
875000.0,2920,5,1906,120,5568,2.5,4.914691443156193,1
685000.0,3150,3,1990,36,219978,2.75,49.66965417725566,0
798000.0,3590,3,1999,27,6402,3.5,9.07817249561927,0
297500.0,1910,4,2005,21,5000,2.5,1.7449028012009045,1
749950.0,3110,4,1983,43,35235,2.75,6.764573564057673,1
495000.0,2440,5,2006,20,4750,3.0,1.3730310562897161,0
540000.0,1330,4,1962,64,8400,2.25,10.467752310281547,1
395000.0,1460,3,1961,65,22651,1.75,7.87462556232266,1
1300000.0,3902,6,1977,49,3880,4.5,13.450597857004757,1
1075000.0,5180,5,2001,25,17811,4.75,6.869457204027835,0
214100.0,1150,2,2004,22,2064,2.5,5.96645390959111,1
210000.0,1920,4,1959,67,10403,1.5,11.706929857703628,1
499500.0,2520,3,1988,38,53143,2.5,21.64687866447737,0
546000.0,970,2,1924,102,3400,1.0,11.864510729909194,1
292000.0,2490,5,1989,37,7666,2.5,10.158298691779427,1
289000.0,1680,3,1993,33,8424,2.0,9.756987577434387,1
240000.0,1150,3,1957,69,4825,1.0,7.742580847603549,0
395000.0,1980,4,1983,43,7931,3.0,8.921283228499913,1
795000.0,2070,4,1967,59,13084,2.25,5.9632428510143995,0
955000.0,5660,4,2001,25,193593,4.25,41.26400334973308,1
725000.0,2420,4,1977,49,10962,2.75,7.182276627767144,1
335000.0,2610,4,2009,17,4781,2.5,5.445646132425215,0
492000.0,2810,4,1994,32,10840,3.75,5.808315852018175,1
250000.0,1510,3,1976,50,10384,2.5,9.165962342370147,1
700000.0,1910,3,1959,67,4800,1.75,8.825915625711533,1
545000.0,1700,3,1931,95,51649,1.75,15.595020658875542,1
555000.0,2020,4,1976,50,10720,2.75,11.576590243165786,1
640000.0,2340,3,1917,109,4206,1.75,2.4161326575994844,1
390000.0,1463,3,2003,23,868,2.0,4.592621622160846,1
466500.0,1430,3,1945,81,3840,1.0,3.617533038191585,0
372500.0,1180,3,1981,45,12324,1.5,1.8651901487808207,1
1800000.0,4400,5,2003,23,15580,4.5,7.867957942471902,0
255000.0,1610,3,1994,32,6176,2.5,5.869957474850149,1
466800.0,1480,3,1996,30,14250,2.5,12.390349229726393,1
749000.0,2670,3,1987,39,10338,2.5,8.960035053664333,1
610000.0,1830,4,1990,36,29110,1.75,7.749439527012385,1
356000.0,920,2,1914,112,4095,1.0,11.381277699002565,1
165000.0,1150,3,1908,118,19200,1.0,12.50310108657606,0
229000.0,1190,2,1941,85,7408,1.0,8.227893110405848,0
530000.0,4160,4,1973,53,35654,3.25,11.451347703450505,0
499950.0,2370,3,2001,25,12753,2.5,4.67228228982956,1
619000.0,1660,4,1926,100,3800,1.75,4.643379671786841,0
547000.0,1480,3,1968,58,8381,2.5,9.942445859112558,1
359800.0,2390,4,1999,27,6426,2.5,11.938958917803827,1
499000.0,1690,3,2008,18,1432,3.5,9.916130584816568,0
189000.0,1010,3,1958,68,7560,1.0,5.045451734641178,0
799000.0,3500,4,1994,32,8547,3.5,3.350547700132967,1
257000.0,2330,4,1990,36,7642,2.75,6.951058740733611,1
270000.0,1890,3,1957,69,9450,1.5,1.584681903311445,1
